cpu_user,cpu_system,cpu_idle,cpu_io,mem_total,mem_used,mem_available,mem_used_percent,mem_cached,swap_total,swap_used,swap_free,swap_used_percent,disk_total,disk_used,disk_free,disk_used_percent,diskio_read,diskio_write,diskio_time,diskio_ms,bytes_recv,bytes_sent,packets_recv,packets_sent,err_in,err_out,drop_in,drop_out,load1,load5,load15,process_thread,process_total,process_running,process_blocked,process_zombies,system_label,model_tahmini
7.804878048781015,2.926829268292534,88.78048780487816,0.0,8286609408,3249143808,4832231424,39.209568691185495,2962026496,2147483648,0,2147483648,0.0,1081101176832,11112267776,1014996553728,1.0829521726274998,2329007104,2888257536,245756,0.625,267,267,4,4,0,0,0,0,1.9,2.73,2.11,11,1,1,0,0,boşta,normal
3.245436105476136,1.0141987829614365,95.33468559837677,0.0,8286609408,3251138560,4830236672,39.233640683743445,2962051072,2147483648,0,2147483648,0.0,1081101176832,11112284160,1014996537344,1.082953769339238,2329007104,2888777728,245768,0.85,267,267,4,4,0,0,0,0,1.75,2.68,2.1,11,1,1,0,0,boşta,normal
2.8282828282823966,0.6060606060605956,96.56565656565527,0.0,8286609408,3252617216,4828758016,39.251484604304885,2962059264,2147483648,0,2147483648,0.0,1081101176832,11112321024,1014996500480,1.0829573619406487,2329007104,2889412608,245780,0.7931034482758621,267,267,4,4,0,0,0,0,1.61,2.64,2.09,11,1,1,0,0,boşta,normal
3.807615230461043,1.2024048096190518,94.98997995991962,0.0,8286609408,3255541760,4825808896,39.28677701228512,2962042880,2147483648,0,2147483648,0.0,1081101176832,11112206336,1014996615168,1.0829461849584812,2329007104,2891247616,245940,0.8954248366013072,267,267,4,4,0,0,0,0,1.36,2.55,2.07,11,1,1,0,0,boşta,normal
41.6851441241706,15.299334811530684,23.94678492239432,18.40354767184128,8286609408,2376642560,5704732672,28.680518689653194,2939469824,2147483648,0,2147483648,0.0,1081101176832,11111538688,1014997282816,1.0828811189551484,2329207808,3371184128,281932,10.943548387096774,267,267,4,4,0,0,0,0,3.96,2.67,2.15,10,1,0,0,0,boşta,normal
41.6851441241706,15.299334811530684,23.94678492239432,18.40354767184128,8286609408,2376642560,5704732672,28.680518689653194,2939469824,2147483648,0,2147483648,0.0,1081101176832,11111538688,1014997282816,1.0828811189551484,2329207808,3371184128,281932,10.943548387096774,267,267,4,4,0,0,0,0,3.96,2.67,2.15,10,1,0,0,0,boşta,normal
50.55555555554868,9.999999999999368,38.88888888887485,0.0,8286609408,2542284800,5539090432,30.67943322567666,2942242816,2147483648,0,2147483648,0.0,1081101176832,11111587840,1014997233664,1.082885909090363,2329265152,3374764032,285632,8.782608695652174,267,267,4,4,0,0,0,0,4.12,2.73,2.17,10,1,0,0,0,boşta,normal
41.78082191781115,7.990867579909176,47.94520547945376,1.5981735159818675,8286609408,2715484160,5365891072,32.769544530220486,2946093056,2147483648,0,2147483648,0.0,1081101176832,11111600128,1014997221376,1.0828871066241668,2329265152,3376635904,287128,6.363636363636363,267,267,4,4,0,0,0,0,4.99,2.96,2.25,10,1,0,0,0,normal,normal
55.84415584415133,8.225108225107512,33.98268398268498,1.515151515151408,8286609408,2903986176,5177389056,35.04432311237518,2951663616,2147483648,0,2147483648,0.0,1081101176832,11111653376,1014997168128,1.082892295937316,2329265152,3378298880,288496,14.99047619047619,267,267,4,4,0,0,0,0,5.32,3.1,2.3,11,1,0,0,0,normal,normal
9.716599190284557,5.8704453441301565,84.21052631579335,0.2024291497976908,8286609408,3055210496,5026164736,36.86924706563894,2954641408,2147483648,0,2147483648,0.0,1081101176832,11111661568,1014997159936,1.082893094293185,2329265152,3379257344,288592,1.486842105263158,267,267,4,4,0,0,0,0,4.36,2.99,2.28,11,1,0,0,0,boşta,normal
29.156626506022963,8.192771084337252,61.68674698794914,0.7228915662649006,8286609408,3600744448,4480626688,43.452566311666565,2962714624,2147483648,0,2147483648,0.0,1081101176832,11111763968,1014997057536,1.082903073741549,2329265152,3381506048,290064,13.42,267,267,4,4,0,0,0,0,4.88,3.14,2.34,11,1,0,0,0,normal,normal
54.626865671650215,18.80597014925666,22.68656716417574,1.1940298507464375,8286609408,3639255040,4442120192,43.917299112549166,2963038208,2147483648,0,2147483648,0.0,1081101176832,11112013824,1014996807680,1.082927423595557,2329265152,3383488512,292356,18.59090909090909,267,267,4,4,0,0,0,0,4.81,3.16,2.35,11,1,0,0,0,normal,normal
7.099391480729767,0.8113590263693221,91.8864097363062,0.0,8286609408,3647496192,4433862656,44.01675054792205,2963165184,2147483648,0,2147483648,0.0,1081101176832,11112116224,1014996705280,1.082937403043921,2329265152,3385819136,292788,0.5454545454545454,267,267,4,4,0,0,0,0,4.15,3.07,2.33,11,1,0,0,0,boşta,normal
5.8116232464919815,0.2004008016032994,93.98797595190044,0.0,8286609408,3634966528,4446408704,43.865546800006726,2963238912,2147483648,0,2147483648,0.0,1081101176832,11112169472,1014996652032,1.0829425923570704,2329265152,3386601472,292792,0.7,267,267,4,4,0,0,0,0,3.51,2.97,2.3,11,1,0,0,0,boşta,normal
8.125000000000178,4.166666666666963,87.50000000000118,0.0,8286609408,3222933504,4858425344,38.89327160621977,2963095552,2147483648,0,2147483648,0.0,1081101176832,11111997440,1014996824064,1.0829258268838189,2329265152,3387858944,292956,2.2641509433962264,267,267,4,4,0,0,0,0,2.97,2.87,2.28,11,1,0,0,0,boşta,normal
8.179959100205409,0.4089979550104448,91.20654396728328,0.0,8286609408,3237814272,4843548672,39.0728476821192,2963283968,2147483648,0,2147483648,0.0,1081101176832,11112169472,1014996652032,1.0829425923570704,2329265152,3389730816,293356,3.2481203007518795,267,267,4,4,0,0,0,0,2.66,2.81,2.26,11,1,0,0,0,boşta,normal
1.204819277108365,0.2008032128514892,98.594377510037,0.0,8286609408,3208347648,4873027584,38.71725442860405,2963451904,2147483648,0,2147483648,0.0,1081101176832,11112292352,1014996529152,1.082954567695107,2329265152,3393437696,293580,0.5,267,267,4,4,0,0,0,0,1.55,2.51,2.18,13,1,0,0,0,boşta,normal
3.4205231388319994,0.4024144869214285,95.97585513077942,0.0,8286609408,3215749120,4865568768,38.80657288969689,2963529728,2147483648,0,2147483648,0.0,1081101176832,11112333312,1014996488192,1.0829585594744526,2329265152,3397373952,293804,0.8928571428571429,267,267,4,4,0,0,0,0,0.99,2.2,2.09,13,1,0,0,0,boşta,normal
8.5365853658527,0.813008130081127,90.65040650406443,0.0,8286609408,3903995904,4136349696,47.60723405391138,2968956928,2147483648,0,2147483648,0.0,1081101176832,11112206336,1014996615168,1.0829461849584812,2332414976,4618981376,364876,0.5882352941176471,267,267,4,4,0,0,0,0,3.18,1.55,1.56,11,1,0,0,0,boşta,normal
38.05496828752406,5.496828752642565,56.02536997885467,0.0,8286609408,4052652032,4028723200,48.90603421089833,2969628672,2147483648,0,2147483648,0.0,1081101176832,11112222720,1014996598784,1.082947781670219,2332414976,4619227136,364888,6.461538461538462,267,267,4,4,0,0,0,0,3.72,1.72,1.61,11,1,0,0,0,boşta,normal
31.37254901960773,11.519607843137432,54.166666666668526,0.9803921568629158,8286609408,4349657088,3731718144,52.490190786605496,2970341376,2147483648,0,2147483648,0.0,1081101176832,11112665088,1014996156416,1.0829908928871517,2332414976,4624228352,368684,16.91907514450867,267,267,4,4,0,0,0,0,3.58,1.72,1.61,11,1,0,0,0,boşta,normal
4.684317718941446,1.0183299389004654,91.03869653767684,3.258655804480679,8286609408,4342194176,3738923008,52.40013088837021,2970480640,2147483648,0,2147483648,0.0,1081101176832,11112751104,1014996070400,1.0829992756237776,2332423168,4625870848,369064,4.166666666666667,267,267,4,4,0,0,0,0,3.19,1.7,1.61,11,1,0,0,0,boşta,normal
10.677618069817054,0.616016427104875,88.70636550309266,0.0,8286609408,4369010688,3712364544,52.7237434864747,2970603520,2147483648,0,2147483648,0.0,1081101176832,11112787968,1014996033536,1.0830028682251889,2332423168,4626276352,369156,1.625,267,267,4,4,0,0,0,0,2.78,1.66,1.6,11,1,0,0,0,boşta,normal
5.263157894736115,1.214574898785346,93.52226720647508,0.0,8286609408,4390514688,3690860544,52.983246486329385,2974375936,2147483648,0,2147483648,0.0,1081101176832,11112837120,1014995984384,1.0830076583604031,2336453632,4627144704,369308,1.7941176470588236,267,267,4,4,0,0,0,0,2.58,1.65,1.6,11,1,0,0,0,boşta,normal
18.50311850311668,4.365904365903577,76.29937629937146,0.4158004158002985,8286609408,4438110208,3643265024,53.55761312600774,2981203968,2147483648,0,2147483648,0.0,1081101176832,11112902656,1014995918848,1.083014045207356,2343449600,4628754432,369828,2.526315789473684,267,267,4,4,0,0,0,0,2.19,1.6,1.58,11,1,0,0,0,boşta,normal
3.2454361054758363,0.4056795131841912,95.3346855983772,0.4056795131846236,8286609408,4471595008,3609780224,53.96169636863859,2981613568,2147483648,0,2147483648,0.0,1081101176832,11112730624,1014996090880,1.0829972797341048,2343470080,4630671360,370008,1.173469387755102,267,267,4,4,0,0,0,0,1.85,1.55,1.56,11,1,0,0,0,boşta,normal
8.230452674895666,1.0288065843616658,90.3292181069918,0.2057613168725086,8286609408,4487528448,3593846784,54.1539757342452,2982588416,2147483648,0,2147483648,0.0,1081101176832,11112833024,1014995988480,1.0830072591824689,2344313856,4631482368,370264,4.316666666666666,267,267,4,4,0,0,0,0,1.7,1.52,1.55,11,1,0,0,0,boşta,normal
12.984054669698764,2.050113895215901,82.91571753984742,2.050113895215901,8286609408,4509605888,3571765248,54.420398814096,2985299968,2147483648,0,2147483648,0.0,1081101176832,11112951808,1014995869696,1.0830188353425707,2346746880,4634877952,371516,17.571428571428573,267,267,4,4,0,0,0,0,1.44,1.47,1.53,11,1,0,0,0,boşta,normal
1.2048192771074435,0.6024096385542925,98.19277108433428,0.0,8286609408,4516155392,3565219840,54.49943601348031,2985783296,2147483648,0,2147483648,0.0,1081101176832,11113148416,1014995673088,1.0830379958834295,2346910720,4637577216,372704,1.5625,267,267,4,4,0,0,0,0,1.22,1.42,1.52,11,1,0,0,0,boşta,normal
0.6024096385558947,0.4016064257029785,98.79518072288364,0.0,8286609408,3989966848,4091396096,48.14957060903624,2985750528,2147483648,0,2147483648,0.0,1081101176832,11112931328,1014995890176,1.083016839452898,2346910720,4642615296,373424,3.090909090909091,267,267,4,4,0,0,0,0,0.46,1.14,1.41,12,1,0,0,0,boşta,normal
0.4901960784307169,0.0,99.50980392155812,0.0,8286609408,4010471424,4070903808,48.39701289804053,2986680320,2147483648,0,2147483648,0.0,1081101176832,11113009152,1014995812352,1.0830244238336546,2347631616,4647055360,373688,1.3333333333333333,267,267,4,4,0,0,0,0,0.18,0.94,1.33,12,1,0,0,0,boşta,normal
1.8108651911477605,0.2012072434606081,97.98792756540308,0.0,8286609408,4020469760,4060880896,48.517669435687246,2987134976,2147483648,0,2147483648,0.0,1081101176832,11113095168,1014995726336,1.0830328065702806,2347865088,4656422912,374968,0.6363636363636364,267,267,4,4,0,0,0,0,0.12,0.8,1.25,12,1,0,0,0,boşta,normal
7.070707070706491,1.616161616161057,91.3131313131267,0.0,8286609408,4082720768,3998629888,49.26889354840942,2987954176,2147483648,0,2147483648,0.0,1081101176832,11113570304,1014995251200,1.083079111210689,2348016640,4663943168,375756,0.7441860465116279,267,267,4,4,0,0,0,0,0.2,0.71,1.19,12,1,0,0,0,boşta,normal
0.9708737864066954,0.0,99.02912621357125,0.0,8286609408,4100247552,3981115392,49.48040085057669,2988118016,2147483648,0,2147483648,0.0,1081101176832,11113603072,1014995218432,1.0830823046341655,2348016640,4668751872,376584,2.525,267,267,4,4,0,0,0,0,0.08,0.59,1.12,12,1,0,0,0,boşta,boşta
0.4056795131841912,0.8113590263695355,98.7829614604382,0.0,8286609408,4687278080,3394084864,56.5644867426096,3001352192,2147483648,0,2147483648,0.0,1081101176832,11126202368,1014982619136,1.0843101759608669,2348188672,4680417280,378024,0.7142857142857143,267,267,4,4,0,0,0,0,1.56,0.88,1.19,12,1,0,0,0,boşta,normal
9.069767441859764,14.418604651162289,76.27906976743272,0.2325581395348276,8286609408,4690870272,3390480384,56.60783610087104,3004907520,2147483648,0,2147483648,0.0,1081101176832,11129540608,1014979280896,1.084635505977532,2348196864,4682047488,379448,13.96116504854369,267,267,4,4,0,0,0,0,1.88,0.96,1.21,12,1,0,0,0,boşta,normal
11.38613861387008,1.9801980198029407,83.16831683170948,2.970297029705116,8286609408,4694511616,3386847232,56.65177860884644,3005009920,2147483648,0,2147483648,0.0,1081101176832,11129536512,1014979284992,1.0846351067995974,2348196864,4693295104,382140,24.533834586466167,267,267,4,4,0,0,0,0,1.97,1.01,1.23,12,1,0,0,0,boşta,normal
3.696098562629727,1.0266940451747943,95.27720739220598,0.0,8286609408,4695355392,3386019840,56.6619610122693,3005067264,2147483648,0,2147483648,0.0,1081101176832,11129606144,1014979215360,1.084641892824485,2348196864,4693680128,382228,8.090909090909092,267,267,4,4,0,0,0,0,1.81,1.0,1.22,12,1,0,0,0,boşta,normal
3.232323232324411,1.0101010101010912,91.91919191918208,3.838383838383228,8286609408,4701519872,3379855360,56.73635187222765,3004932096,2147483648,0,2147483648,0.0,1081101176832,11129417728,1014979403776,1.0846235306394951,2348196864,4695134208,382728,3.9864864864864864,267,267,4,4,0,0,0,0,1.53,0.96,1.21,12,1,0,0,0,boşta,normal
0.9756097560965872,0.9756097560965872,98.04878048780682,0.0,8286609408,4701011968,3380363264,56.73022265851679,3007979520,2147483648,0,2147483648,0.0,1081101176832,11132329984,1014976491520,1.0849073461509662,2348209152,4697296896,382928,1.070921985815603,267,267,4,4,0,0,0,0,1.3,0.93,1.19,12,1,0,0,0,boşta,normal
1.1999999999989086,0.4000000000002046,98.19999999999708,0.2000000000001023,8286609408,4703199232,3378176000,56.75661782078773,3008004096,2147483648,0,2147483648,0.0,1081101176832,11132346368,1014976475136,1.0849089428627043,2348209152,4698169344,382948,1.4285714285714286,267,267,4,4,0,0,0,0,1.1,0.9,1.18,12,1,0,0,0,boşta,normal
0.8048289738422851,0.4024144869211425,98.79275653924572,0.0,8286609408,4708372480,3372998656,56.819046828181335,3011477504,2147483648,0,2147483648,0.0,1081101176832,11135655936,1014973165568,1.0852314786338275,2348209152,4709900288,383856,0.7096774193548387,267,267,4,4,0,0,0,0,0.43,0.74,1.1,12,1,0,0,0,boşta,normal
0.8064516129023386,0.2016129032261576,98.9919354838675,0.0,8286609408,4711014400,3370352640,56.85092862530634,3011719168,2147483648,0,2147483648,0.0,1081101176832,11135627264,1014973194240,1.0852286843882857,2348307456,4714889216,384360,0.7906976744186046,267,267,4,4,0,0,0,0,0.28,0.68,1.07,12,1,0,0,0,boşta,normal
2.828282828282137,0.4040404040399771,96.7676767676618,0.0,8286609408,4711186432,3370188800,56.85300464930518,3011764224,2147483648,0,2147483648,0.0,1081101176832,11135668224,1014973153280,1.0852326761676312,2348307456,4715450368,384428,13.321428571428571,267,267,4,4,0,0,0,0,0.24,0.65,1.06,12,1,0,0,0,boşta,normal
0.8368200836812919,3.556485355649058,90.16736401674956,5.439330543933451,8286609408,4707504128,3373854720,56.808567849901486,3015049216,2147483648,0,2147483648,0.0,1081101176832,11138867200,1014969954304,1.085544434134521,2348307456,4716404736,385676,42.212765957446805,267,267,4,4,0,0,0,0,0.44,0.68,1.06,12,1,0,0,0,boşta,normal
0.485436893203562,0.0,99.51456310682956,0.0,8286609408,4709269504,3372093440,56.829871810460986,3014832128,2147483648,0,2147483648,0.0,1081101176832,11138600960,1014970220544,1.085518487568775,2348307456,4717490176,385776,0.5714285714285714,267,267,4,4,0,0,0,0,0.37,0.66,1.05,12,1,0,0,0,boşta,normal
3.238866396760752,0.4048582995948063,95.95141700405192,0.4048582995952378,8286609408,4711923712,3369451520,56.86190189501448,3014979584,2147483648,0,2147483648,0.0,1081101176832,11138715648,1014970105856,1.0855296645509425,2348307456,4722970624,386044,1.8333333333333333,267,267,4,4,0,0,0,0,0.3,0.62,1.03,12,1,0,0,0,boşta,normal
1.6032064128242631,0.6012024048096684,97.5951903807636,0.2004008016031753,8286609408,4709543936,3371831296,56.83318356303056,3015086080,2147483648,0,2147483648,0.0,1081101176832,11138793472,1014970028032,1.085537248931699,2348307456,4723638272,386076,0.8620689655172413,267,267,4,4,0,0,0,0,0.26,0.6,1.02,12,1,0,0,0,boşta,boşta
6.326530612244254,6.530612244898305,86.73469387755746,0.2040816326530357,8286609408,4724703232,3356647424,57.0161208206424,3018338304,2147483648,0,2147483648,0.0,1081101176832,11141959680,1014966861824,1.0858458134751126,2348307456,4725190656,386268,1.6129032258064515,267,267,4,4,0,0,0,0,0.44,0.63,1.02,12,1,0,0,0,boşta,normal
2.424242424242605,0.0,97.37373737373508,0.2020202020201692,8286609408,4726681600,3354685440,57.03999509662904,3018502144,2147483648,0,2147483648,0.0,1081101176832,11142066176,1014966755328,1.0858561921014112,2348307456,4726398976,386348,1.7878787878787878,267,267,4,4,0,0,0,0,0.37,0.61,1.01,12,1,0,0,0,boşta,boşta
3.8383838383850817,0.8080808080806771,95.353535353544,0.0,8286609408,4729409536,3351965696,57.07291490575345,3018547200,2147483648,0,2147483648,0.0,1081101176832,11142070272,1014966751232,1.0858565912793456,2348307456,4726755328,386396,5.55,267,267,4,4,0,0,0,0,0.34,0.6,1.0,12,1,0,0,0,boşta,boşta
2.4144869215295848,0.8048289738430042,96.3782696177182,0.201207243460894,8286609408,4727291904,3354075136,57.04736003891062,3018518528,2147483648,0,2147483648,0.0,1081101176832,11142021120,1014966800384,1.085851801144131,2348307456,4728905728,386796,1.0833333333333333,267,267,4,4,0,0,0,0,0.31,0.59,1.0,12,1,0,0,0,boşta,boşta
4.024144869216,1.006036217304,94.56740442655084,0.0,8286609408,4726169600,3355197440,57.03381645377535,3018567680,2147483648,0,2147483648,0.0,1081101176832,11142062080,1014966759424,1.0858557929234764,2348307456,4732956672,386808,0.8148148148148148,267,267,4,4,0,0,0,0,0.26,0.57,0.99,12,1,0,0,0,boşta,boşta
4.637096774193881,0.6048387096774378,94.75806451612468,0.0,8286609408,4727476224,3353890816,57.049584350337945,3018661888,2147483648,0,2147483648,0.0,1081101176832,11142103040,1014966718464,1.0858597847028222,2348307456,4733747200,386852,0.7894736842105263,267,267,4,4,0,0,0,0,0.3,0.57,0.98,12,1,0,0,0,boşta,boşta
5.458515283842882,9.606986899563422,84.27947598252695,0.4366812227074987,8286609408,4726865920,3354480640,57.042219408056354,3021807616,2147483648,0,2147483648,0.0,1081101176832,11145125888,1014963695616,1.086154378018526,2348307456,4736798720,387252,3.427350427350427,267,267,4,4,0,0,0,0,0.43,0.58,0.98,12,1,0,0,0,boşta,boşta
0.485436893203562,0.0,99.5145631067854,0.0,8286609408,4729548800,3351826432,57.07459549660965,3022086144,2147483648,0,2147483648,0.0,1081101176832,11145273344,1014963548160,1.0861687484241702,2348307456,4745207808,387556,1.0,267,267,4,4,0,0,0,0,0.2,0.49,0.93,12,1,0,0,0,boşta,boşta
2.40963855421673,0.4016064257029785,97.188755020074,0.0,8286609408,4729937920,3351416832,57.079291265178455,3025301504,2147483648,0,2147483648,0.0,1081101176832,11148312576,1014960508928,1.0864649384516123,2348307456,4752003072,387780,1.5714285714285714,267,267,4,4,0,0,0,0,0.11,0.42,0.88,12,1,0,0,0,boşta,boşta
0.2008032128512039,0.4016064257029785,99.39759036145097,0.0,8286609408,4729384960,3351977984,57.07261833089648,3028729856,2147483648,0,2147483648,0.0,1081101176832,11151536128,1014957285376,1.08677909148611,2348307456,4760731648,388320,2.6666666666666665,267,267,4,4,0,0,0,0,0.08,0.36,0.83,12,1,0,0,0,boşta,boşta
1.0121457489891308,0.404858299595307,98.58299595140464,0.0,8286609408,3939164160,4142202880,47.53650095052242,2993434624,2147483648,0,2147483648,0.0,1081101176832,11114946560,1014993874944,1.0832132349967007,2348893184,5435772928,457816,16.388059701492537,267,267,4,4,0,0,0,0,0.51,0.93,1.05,12,1,0,0,0,boşta,normal
2.404809619238673,0.6012024048096684,96.99398797595906,0.0,8286609408,3993554944,4087820288,48.19287053815485,2993537024,2147483648,0,2147483648,0.0,1081101176832,11115032576,1014993788928,1.0832216177333265,2348893184,5436719104,458020,5.552631578947368,267,267,4,4,0,0,0,0,0.61,0.93,1.05,12,1,0,0,0,boşta,normal
3.030303030302682,0.4040404040400514,96.56565656565498,0.0,8286609408,4009201664,4072173568,48.3816898637634,2993577984,2147483648,0,2147483648,0.0,1081101176832,11115073536,1014993747968,1.083225609512672,2348893184,5437181952,458148,5.866666666666666,267,267,4,4,0,0,0,0,0.52,0.9,1.04,12,1,0,0,0,boşta,normal
9.27835051546416,1.6494845360826085,88.86597938144489,0.0,8286609408,4015386624,4065988608,48.45632786943588,2993741824,2147483648,0,2147483648,0.0,1081101176832,11115134976,1014993686528,1.0832315971816904,2348921856,5437739008,458276,6.446428571428571,267,267,4,4,0,0,0,0,0.79,0.95,1.06,12,1,0,0,0,boşta,normal
2.439024390243959,0.813008130081127,51.016260162605306,45.73170731707249,8286609408,4018438144,4062928896,48.49315258084384,2993516544,2147483648,0,2147483648,0.0,1081101176832,11114876928,1014993944576,1.0832064489718134,2348921856,5439639552,462440,28.70689655172414,267,267,4,4,0,0,0,0,0.89,0.97,1.06,12,1,0,0,0,boşta,normal
2.822580645160477,1.0080645161284962,96.16935483870014,0.0,8286609408,4019347456,4062015488,48.50412585055197,2993541120,2147483648,0,2147483648,0.0,1081101176832,11114885120,1014993936384,1.0832072473276824,2348921856,5440843776,462624,26.066666666666663,267,267,4,4,0,0,0,0,0.82,0.95,1.06,12,1,0,0,0,boşta,normal
2.6584867075666856,1.0224948875259166,96.11451942741058,0.0,8286609408,4020273152,4061102080,48.51529683683143,2993590272,2147483648,0,2147483648,0.0,1081101176832,11114926080,1014993895424,1.083211239107028,2348921856,5441523712,462824,10.767857142857142,267,267,4,4,0,0,0,0,0.78,0.94,1.05,12,1,0,0,0,boşta,normal
3.0425963488837406,1.0141987829616312,95.74036511156136,0.0,8286609408,4020420608,4060954624,48.517076285973296,2993717248,2147483648,0,2147483648,0.0,1081101176832,11114971136,1014993850368,1.083215630064308,2348921856,5442359296,462984,2.1206896551724137,267,267,4,4,0,0,0,0,0.74,0.92,1.04,12,1,0,0,0,boşta,normal
