,cpu_user,cpu_system,cpu_idle,cpu_io,mem_total,mem_used,mem_available,mem_used_percent,mem_cached_win,swap_total,swap_used,swap_free,swap_used_percent,disk_total,disk_used,disk_free,disk_used_percent,diskio_read,diskio_write,diskio_time,diskio_ms,bytes_recv_persec,bytes_sent_persec,packets_recv_persec,packets_sent_persec,err_in_received,err_out_outbound,drop_in_received,drop_out_outbound,load1,load5,load15,process_thread_win,process_total_win,process_running_win,system_label
205,70.15625,29.84375,0,0,17097318400,15013519360,2083799040,87.8121294155696,2000183296,25769803776,253919232,25515884544,1,498730561536,497876484096,854077440,99.8287497286371,47493059072,798483835392,0,0.0024197096348438,43620.4525624203,3122.81808111669,33.1001916501097,20.9001210117007,0,0,0,0,29.3790705366456,26.5223429702444,21.296357408309,3079,203,199,kritik uyarı
206,68.7789799072643,30.1391035548686,0,0,17097318400,14992867328,2104451072,87.6913383563121,2037596160,25769803776,253919232,25515884544,1,498730561536,497875800064,854761472,99.8286125740184,47546276864,800984234496,0,0.0013550135501355,38524.626356359,2360.91971161184,29.996438822783,17.8978751642605,0,0,0,0,28.5788564886959,26.4407435031131,21.326354379572,3065,202,198,kritik uyarı
207,72.65625,27.34375,0,0,17097318400,15022022656,2075295744,87.8618640920906,1992798208,25769803776,253919232,25515884544,1,498730561536,497875161088,855400448,99.8284844535363,47600187904,803473910272,0,0.0033731984053971,40341.7711442945,2987.42748433286,31.5002898026662,20.8001913617605,0,0,0,0,28.2565175785353,26.4425495657334,21.3835058029669,3048,202,198,kritik uyarı
208,72.5856697819315,27.1028037383178,0,0,17097318400,15001759744,2095558656,87.7433489452943,2011254784,25769803776,253919232,25515884544,1,498730561536,497874374656,856186880,99.8283267667891,47653844992,806101076480,0,0.0033812341504649,39362.2015079222,2447.84312538754,29.4017191185169,19.4011343843275,0,0,0,0,27.4559389624284,26.3299625595235,21.4013981278369,3006,202,197,kritik uyarı
209,71.5384615384615,26.9230769230769,0,0,17097318400,15019859968,2077458432,87.8492148102009,1994260480,25769803776,253919232,25515884544,1,498730561536,497873969152,856592384,99.82824545956,47706403328,808592809984,0,0.0030911901081916,61268.6079884629,6387.84062995653,52.301970215218,38.3014428153509,0,0,0,0,28.5916706755534,26.6001303851598,21.5463934722333,3003,202,198,kritik uyarı
210,71.7829457364341,27.5968992248062,0,0,17097318400,14977773568,2119544832,87.60305690979,2035642368,25769803776,253919232,25515884544,1,498730561536,497863995392,866566144,99.8262456302395,47774364160,811166470144,0,0.002610346464167,139.513516368423,2382.69155454929,3.98610046766924,3.98610046766924,0,0,0,0,28.0466764843134,26.5479450642359,21.5845851731812,3013,202,198,kritik uyarı
211,69.6594427244582,29.4117647058824,0,0,17097318400,15002066944,2095251456,87.74514571829,2012278784,25769803776,253919232,25515884544,1,498730561536,497868566528,861995008,99.8271621844578,47826813952,813750942208,0,0.0032310177705977,126229.20172245,6294.02315720072,101.153146990946,59.1082336330779,0,0,0,0,28.3465473411722,26.6611168863805,21.6775722309477,3015,203,198,kritik uyarı
212,71.097372488408,27.6661514683153,0,0,17097318400,14993920000,2103398400,87.697495298444,2020855808,25769803776,253919232,25515884544,1,498730561536,497865228288,865333248,99.8264928370672,47891864576,816323557888,0,0.0013309671694764,41652.3987392127,5201.8001162233,34.8979881309843,25.7985127157419,0,0,0,0,28.3253104692716,26.7063766600376,21.7475860629337,3029,201,197,kritik uyarı
213,74.2990654205608,25.3894080996885,0,0,17097318400,15005315072,2092003328,87.7641435980978,2011004928,25769803776,253919232,25515884544,1,498730561536,497863376896,867184640,99.826121616183,47948250112,818863733248,0,0.0048199603062092,37367.3370322851,1450.60330205278,27.6038686821958,15.8022146803875,0,0,0,0,27.9363683387753,26.6818529143993,21.7944201150787,3020,201,197,kritik uyarı
214,69.9844479004666,29.5489891135303,0,0,17097318400,15003963392,2093355008,87.7562377969167,2008666112,25769803776,253919232,25515884544,1,498730561536,497861156864,869404672,99.8256764796361,48001952256,821372619264,0,0.0014947683109118,40045.4699347843,2683.77946195537,31.5032804365919,19.3020099182928,0,0,0,0,27.2648940671046,26.5779491574307,21.8133121487614,3002,202,197,kritik uyarı
